,titleID,Authors,Journal,publisher,year,cited_num,cites_per_year,date,cited_num_mod,cites_per_year_mod
12570,Huntingtin functions as a scaffold for selective macroautophagy,"Yan-Ning Rui, Zhen Xu, Bindi Patel, Zhihua Chen, Dongsheng Chen, Antonio Tito, Gabriela David, Yamin Sun, Erin F Stimming, Hugo J Bellen, Ana Maria Cuervo, Sheng Zhang",Nature cell biology,Nature Publishing Group,2015,263,43.41700587969245,2015-03-01,264,43.582089552238806
12571,Axin stimulates p53 functions by activation of HIPK2 kinase through multimeric complex formation,"Yanning Rui, Zhen Xu, Shuyong Lin, Qinxi Li, Hongliang Rui, Wen Luo, Hai‐Meng Zhou, Po‐Yan Cheung, Zhenguo Wu, Zhiyun Ye, Peng Li, Jiahuai Han, Sheng‐Cai Lin",The EMBO journal,"John Wiley & Sons, Ltd",2004,181,11.08473154362416,2004-11-24,182,11.145973154362416
12572,Identification of staphylococcal nuclease domain-containing 1 (SND1) as a Metadherin-interacting protein with metastasis-promoting functions,"Mario Andres Blanco, Maša Alečković, Yuling Hua, Tuo Li, Yong Wei, Zhen Xu, Ileana M Cristea, Yibin Kang",Journal of Biological Chemistry,Elsevier,2011,106,10.813303521520403,2011-06-03,107,10.915315818893237
12573,SUMO-1 modification of the C-terminal KVEKVD of Axin is required for JNK activation but has no effect on Wnt signaling,"Hong-Liang Rui, Ernest Fan, Hai-Meng Zhou, Zhen Xu, Yi Zhang, Sheng-Cai Lin",Journal of Biological Chemistry,Elsevier,2002,98,5.333233934695095,2002-11-08,99,5.387654689130759
12574,Ephrin-B1 reverse signaling activates JNK through a novel mechanism that is independent of tyrosine phosphorylation,"Zhen Xu, Kwok-On Lai, Hai-Meng Zhou, Sheng-Cai Lin, Nancy Y Ip",Journal of Biological Chemistry,Elsevier,2003,67,3.7803369918070797,2003-07-04,68,3.8367599319833046
12575,A β-catenin-independent dorsalization pathway activated by Axin/JNK signaling and antagonized by Aida,"Yanning Rui, Zhen Xu, Bo Xiong, Ying Cao, Shuyong Lin, Min Zhang, Siu-Chiu Chan, Wen Luo, Ying Han, Zailian Lu, Zhiyun Ye, Hai-Meng Zhou, Jiahuai Han, Anming Meng, Sheng-Cai Lin",Developmental cell,Cell Press,2007,48,3.522316043425814,2007-08-07,49,3.595697627663852
12576,WAC regulates mTOR activity by acting as an adaptor for the TTT and Pontin/Reptin complexes,"Gabriela David-Morrison, Zhen Xu, Yan-Ning Rui, Wu-Lin Charng, Manish Jaiswal, Shinya Yamamoto, Bo Xiong, Ke Zhang, Hector Sandoval, Lita Duraine, Zhongyuan Zuo, Sheng Zhang, Hugo J Bellen",Developmental cell,Cell Press,2016,34,6.5975544922913345,2016-01-25,35,6.791600212652844
12577,HTT/Huntingtin in selective autophagy and Huntington disease: A foe or a friend within?,"Yan-Ning Rui, Zhen Xu, Bindi Patel, Ana Maria Cuervo, Sheng Zhang",Autophagy,Taylor & Francis,2015,33,5.610153702841173,2015-05-04,34,5.780158360503028
12579,Blocking the association of HDAC4 with MAP1S accelerates autophagy clearance of mutant Huntingtin,"Fei Yue, Wenjiao Li, Jing Zou, Qi Chen, Guibin Xu, Hai Huang, Zhen Xu, Sheng Zhang, Paola Gallinari, Fen Wang, Wallace L McKeehan, Leyuan Liu",Aging (Albany NY),"Impact Journals, LLC",2015,18,3.2899349023535303,2015-10-01,19,3.472709063595393
12580,Trichloroacetic acid-induced molten globule state of aminoacylase from pig kidney,"Zhen Xu, Qiang Xie, Hai-Meng Zhou",Journal of protein chemistry,Kluwer Academic Publishers-Plenum Publishers,2003,14,0.804851157662624,2003-11-01,15,0.8623405260670972
12582,ATP-dependent pre-replicative complex assembly is facilitated by Adk1p in budding yeast,"Xue Cheng, Zhen Xu, Jiafeng Wang, Yuanliang Zhai, Yongjun Lu, Chun Liang",Journal of biological chemistry,Elsevier,2010,10,0.9530026109660574,2010-09-24,11,1.0483028720626633
12583,The GST-BHMT assay reveals a distinct mechanism underlying proteasome inhibition-induced macroautophagy in mammalian cells,"Yan-Ning Rui, Zhen Xu, Zhihua Chen, Sheng Zhang",Autophagy,Taylor & Francis,2015,9,1.5300419189566836,2015-05-04,10,1.7000465766185375
12584,Blocking creatine kinase refolding by trace amounts of copper ions,"Shan Feng, Zhen Xu, Yong-Bin Yan",Journal of inorganic biochemistry,Elsevier,2008,9,0.6936233108108109,2008-04-01,10,0.7706925675675675
12585,Effect of Zn 2+ during Reactivation and Refolding of Urea-Denatured Creatine Kinase,"S Li, Z Xu, H-M Zhou",Biochemistry (Moscow),Kluwer Academic Publishers-Plenum Publishers,2002,6,0.3203159280386134,2002-07-01,7,0.37370191604504904
12586,Activation of calf intestinal alkaline phosphatase by trifluoroethanol,"Zhifang Cao, Zhen Xu, Yongdoo Park, Haimeng Zhou",Tsinghua Science and Technology,TUP,2001,6,0.31068236629309126,2001-12-01,7,0.3624627606752731
12587,Highly efficient one-step scarless protein tagging by type IIS restriction endonuclease-mediated precision cloning,"Zhen Xu, Yan-Ning Rui, Julien Balzeau, Miriam R Menezes, Airu Niu, John P Hagan, Dong H Kim",Biochemical and biophysical research communications,Academic Press,2017,4,1.109422492401216,2017-08-12,5,1.3867781155015197
12588,The intracranial aneurysm gene THSD1 connects endosome dynamics to nascent focal adhesion assembly,"Yan-Ning Rui, Zhen Xu, Xiaoqian Fang, Miriam R Menezes, Julien Balzeau, Airu Niu, John P Hagan, Dong H Kim",Cellular Physiology and Biochemistry,Karger Publishers,2017,4,0.9486679662118259,2017-01-01,5,1.1858349577647824
12589,Podosome formation impairs endothelial barrier function by sequestering zonula occludens proteins,"Yan‐Ning Rui, Yawen Chen, Yichen Guo, Caroline E Bock, John P Hagan, Dong H Kim, Zhen Xu",Journal of cellular physiology,couldnt find,2020,1,1.130030959752322,2020-05-01,2,2.260061919504644
12590,HAP40 is a conserved central regulator of Huntingtin and a specific modulator of mutant Huntingtin toxicity,"Shiyu Xu, Gang Li, Xin Ye, Dongsheng Chen, Zhihua Chen, Zhen Xu, Lili Ye, Erin F Stimming, Deanna Marchionini, Sheng Zhang",bioRxiv,Cold Spring Harbor Laboratory,2020,1,0.822072072072072,2020-01-01,2,1.644144144144144
12591,Precision tagging: A novel seamless protein tagging by combinational use of Type II and Type IIS restriction endonucleases,"Zhen Xu, Yan-Ning Rui, John P Hagan, Dong H Kim",Bio-protocol,NIH Public Access,2018,1,0.32045654082528535,2018-02-05,2,0.6409130816505707
12592,Determining Huntingtin's endogenous functions using drosophila and mammalian systems: 1376,"E Furr Stimming, Y Rui, Z Xu, Z Chen, D Chen, Y Sun, A Tito, S Zhang",Movement Disorders,couldnt find,2015,0,0.0,2015-06-01,1,0.17225106182161395
12594,A Bayesian neural network method for adverse drug reaction signal generation,"Andrew Bate, Marie Lindquist, I Ralph Edwards, Sten Olsson, Roland Orre, Anders Lansner, R Melhado De Freitas",European journal of clinical pharmacology,Springer-Verlag,1998,870,38.26825741142444,1998-07-01,871,38.312243914196195
12595,A comparison of measures of disproportionality for signal detection in spontaneous reporting systems for adverse drug reactions,"Eugene P van Puijenbroek, Andrew Bate, Hubert GM Leufkens, Marie Lindquist, Roland Orre, Antoine CG Egberts",Pharmacoepidemiology and drug safety,"John Wiley & Sons, Ltd.",2002,685,35.626246793958394,2002-01-01,686,35.67825591336563
12597,Selective serotonin reuptake inhibitors in pregnant women and neonatal withdrawal syndrome: a database analysis,"Emilio J Sanz, Carlos De-las-Cuevas, Anne Kiuru, Andrew Bate, Ralph Edwards",The Lancet,Elsevier,2005,435,26.970443349753698,2005-02-05,436,27.032444368948532
12598,Antipsychotic drugs and heart muscle disorder in international pharmacovigilance: data mining study,"David M Coulter, Andrew Bate, Ronald HB Meyboom, Marie Lindquist, I Ralph Edwards",Bmj,British Medical Journal Publishing Group,2001,336,16.92753623188406,2001-05-19,337,16.97791580400276
12599,A retrospective evaluation of a data mining approach to aid finding new adverse drug reaction signals in the WHO international database,"Marie Lindquist, Malin Ståhl, Andrew Bate, I Ralph Edwards, Ronald HB Meyboom",Drug safety,Springer International Publishing,2000,213,10.486242244402483,2000-12-01,214,10.535473428648503
12600,Temporal pattern discovery in longitudinal electronic patient records,"G Niklas Norén, Johan Hopstadius, Andrew Bate, Kristina Star, I Ralph Edwards",Data Mining and Knowledge Discovery,Springer US,2010,182,16.70774647887324,2010-05-01,183,16.799547283702214
12601,A data mining approach for signal detection and analysis,"Andrew Bate, Marie Lindquist, I Ralph Edwards, Roland Orre",Drug safety,Springer International Publishing,2002,157,8.307480429109887,2002-05-01,158,8.36039431719339
12602,Myocarditis related to clozapine treatment,"Staffan Hägg, Olav Spigset, Andrew Bate BAHons, Torbjörn G Söderström",Journal of clinical psychopharmacology,couldnt find,2001,152,7.736717333705202,2001-08-01,153,7.787616789847999
12604,Extending the methods used to screen the WHO drug safety database towards analysis of complex associations and improved accuracy for rare events,"G Niklas Norén, Andrew Bate, Roland Orre, I Ralph Edwards",Statistics in medicine,"John Wiley & Sons, Ltd.",2006,133,9.266081313227716,2006-11-15,134,9.335751097537699
12605,Bayesian neural networks with confidence estimations applied to data mining,"Roland Orre, Anders Lansner, Andrew Bate, Marie Lindquist",Computational Statistics & Data Analysis,North-Holland,2000,125,6.125805585392051,2000-10-28,126,6.174812030075188
12606,A statistical methodology for drug–drug interaction surveillance,"G Niklas Norén, Rolf Sundberg, Andrew Bate, I Ralph Edwards",Statistics in medicine,"John Wiley & Sons, Ltd.",2008,118,9.310419368785128,2008-07-20,119,9.389321227842629
12607,From association to alert—a revised approach to international signal analysis,"Marie Lindquist, Ivor Ralph Edwards, Andrew Bate, Helena Fucik, Ana Maria Nunes, Malin Ståhl",Pharmacoepidemiology and drug safety,"John Wiley & Sons, Ltd.",1999,111,5.049227318045862,1999-04-01,112,5.094715852442672
12608,Reporting to improve reproducibility and facilitate validity assessment for healthcare database studies V1. 0,"and on behalf of the joint ISPE-ISPOR Special Task Force on Real World Evidence in Health Care Decision Making S. V. Wang, S. Schneeweiss",Pharmacoepidemiology and Drug Safety,Wiley,2017,101,23.953866146848604,2017-01-01,102,24.19103313840156
12609,Shrinkage observed-to-expected ratios for robust and transparent large-scale pattern discovery,"G Niklas Norén, Johan Hopstadius, Andrew Bate",Statistical methods in medical research,Sage Publications,2013,99,12.170764567194341,2013-02-01,100,12.293701583024587
12610,Disproportionality methods for pharmacovigilance in longitudinal observational databases,"Ivan Zorych, David Madigan, Patrick Ryan, Andrew Bate",Statistical methods in medical research,Sage Publications,2013,97,11.92489053553385,2013-02-01,98,12.047827551364096
12611,Duplicate detection in adverse drug reaction surveillance,"G Niklas Norén, Roland Orre, Andrew Bate, I Ralph Edwards",Data Mining and Knowledge Discovery,Kluwer Academic Publishers-Plenum Publishers,2007,93,6.733782979567547,2007-06-01,94,6.806189248165047
12612,"Exposure to benzodiazepines (anxiolytics, hypnotics and related drugs) in seven European electronic healthcare databases: a cross‐national descriptive study from the PROTECT‐EU …","Consuelo Huerta, Victoria Abbing‐Karahagopian, Gema Requena, Belén Oliva, Yolanda Alvarez, Helga Gardarsdottir, Montserrat Miret, Cornelia Schneider, Miguel Gil, Patrick C Souverein, Marie L De Bruin, Jim Slattery, Mark CH De Groot, Ulrik Hesse, Marietta Rottenkolber, Sven Schmiedl, Dolores Montero, Andrew Bate, Ana Ruigomez, Luis Alberto García‐Rodríguez, Saga Johansson, Frank de Vries, Raymond G Schlienger, Robert F Reynolds, Olaf H Klungel, Francisco José de Abajo",Pharmacoepidemiology and drug safety,couldnt find,2016,91,18.00271002710027,2016-03-01,92,18.200542005420054
12614,Large‐scale regression‐based pattern discovery: the example of screening the WHO global drug safety database,"Ola Caster, G Niklas Norén, David Madigan, Andrew Bate",Statistical Analysis and Data Mining: The ASA Data Science Journal,"Wiley Subscription Services, Inc., A Wiley Company",2010,78,7.330072090628218,2010-08-01,79,7.4240473738414
12615,Data-mining analyses of pharmacovigilance signals in relation to relevant comparison drugs,"Andrew Bate, Marie Lindquist, R Orre, I Edwards, R Meyboom",European journal of clinical pharmacology,Springer-Verlag,2002,78,4.2209043736100815,2002-10-01,79,4.275018532246108
12616,Associations between venous thromboembolism and antipsychotics,"Staffan Hägg, Andrew Bate, Malin Stahl, Olav Spigset",Drug safety,Springer International Publishing,2008,68,5.379280450801907,2008-08-01,69,5.458387516254876
12617,Good signal detection practices: evidence from IMI PROTECT,"Antoni FZ Wisniewski, Andrew Bate, Cedric Bousquet, Andreas Brueckner, Gianmario Candore, Kristina Juhlin, Miguel A Macia-Martinez, Katrin Manlik, Naashika Quarcoo, Suzie Seabroke, Jim Slattery, Harry Southworth, Bharat Thakrar, Phil Tregunno, Lionel Van Holle, Michael Kayser, G Niklas Norén",Drug safety,Springer International Publishing,2016,64,13.325727324586424,2016-06-01,65,13.533941814033087
12618,Hepatic injury and pancreatitis during treatment with serotonin reuptake inhibitors: data from the World Health Organization (WHO) database of adverse drug reactions,"Olav Spigset, Staffan Hägg, Andrew Bate",International clinical psychopharmacology,LWW,2003,61,3.408082045002296,2003-05-01,62,3.46395224246135
12619,An evaluation of the THIN database in the OMOP Common Data Model for active drug safety surveillance,"Xiaofeng Zhou, Sundaresan Murugesan, Harshvinder Bhullar, Qing Liu, Bing Cai, Chuck Wentworth, Andrew Bate",Drug safety,Springer International Publishing AG,2013,58,7.1303469181542605,2013-02-01,59,7.253283933984506
12621,Bayesian confidence propagation neural network,Andrew Bate,Drug safety,Springer International Publishing,2007,58,4.224705647575334,2007-07-01,59,4.297545400119737
12622,Rhabdomyolysis a result of azithromycin and statins: an unrecognized interaction,"Johanna Strandell, Andrew Bate, Staffan Hägg, I Ralph Edwards",British journal of clinical pharmacology,Blackwell Publishing Ltd,2009,56,4.845898530109056,2009-09-01,57,4.9324324324324325
12623,Impact of stratification on adverse drug reaction surveillance,"Johan Hopstadius, G Niklas Norén, Andrew Bate, I Ralph Edwards",Drug safety,Springer International Publishing,2008,55,4.439407341884122,2008-11-01,56,4.520123839009288
12624,Drug-drug interactions-a preventable patient safety issue?,"Johanna Strandell, Andrew Bate, Marie Lindquist, I Ralph Edwards",British journal of clinical pharmacology,Wiley,2008,53,4.007665216490574,2008-01-01,54,4.0832815413300185
12625,Incidence rates and trends of hip/femur fractures in five European countries: comparison using e-healthcare records databases,"G Requena, V Abbing-Karahagopian, C Huerta, ML De Bruin, Y Alvarez, M Miret, U Hesse, H Gardarsdottir, PC Souverein, J Slattery, C Schneider, M Rottenkolber, S Schmiedl, M Gil, MCH De Groot, A Bate, A Ruigómez, LA García Rodríguez, S Johansson, F De Vries, D Montero, R Schlienger, R Reynolds, OH Klungel, FJ De Abajo",Calcified tissue international,Springer US,2014,49,7.200080515297906,2014-06-01,50,7.347020933977456
